tipe_iphone,kapasitas_storage,battery_health,garansi_status,sinyal_status,bluetooth_status,biometrik_status,part_status,kamera_status,beli_di,icloud_status,jangka_pakai,skor_persen,label_kelayakan
0,512,75,1,0,0,2,1,1,0,2,0,20,0
4,64,69,2,3,1,2,0,0,1,2,1,10,0
0,64,54,0,0,0,2,2,0,1,2,0,10,0
2,512,69,1,2,2,2,3,0,1,1,0,10,0
0,512,63,2,3,0,0,2,2,0,0,0,10,0
0,64,94,2,0,2,2,2,0,0,1,1,10,0
0,512,63,0,0,1,1,1,0,1,1,1,10,0
3,512,57,2,3,0,2,2,1,1,2,0,10,0
0,128,97,1,2,0,1,2,2,1,1,0,10,0
4,512,62,1,3,1,0,2,1,1,2,0,10,0
2,256,73,2,2,1,2,3,1,0,2,0,10,0
2,128,64,2,0,2,1,2,2,1,0,0,10,0
0,256,100,2,3,0,2,0,2,1,0,1,10,0
3,512,50,2,2,0,2,1,1,1,1,0,10,0
3,64,71,1,3,0,1,0,1,0,1,1,10,0
4,128,83,0,0,0,0,1,1,1,0,1,75,2
0,64,99,1,3,1,0,2,2,0,1,0,10,0
2,128,100,2,0,0,0,1,1,0,0,1,70,1
3,64,89,2,0,0,0,3,1,1,0,0,40,0
0,128,52,1,0,0,0,3,0,1,2,1,10,0
3,128,75,1,2,2,0,0,0,0,0,1,45,0
3,256,63,2,2,2,2,3,0,1,0,1,10,0
2,64,90,1,1,2,2,2,0,1,2,0,10,0
1,256,57,2,2,1,1,0,0,0,2,1,10,0
4,256,98,1,1,1,0,0,1,0,2,0,20,0
4,64,65,2,3,1,0,0,1,0,2,0,10,0
2,128,91,1,0,0,0,3,2,0,0,1,65,1
3,256,70,2,2,0,1,1,2,1,0,1,10,0
0,64,59,0,0,1,2,3,2,1,0,1,10,0
3,128,74,0,1,2,2,0,1,1,0,1,10,0
2,256,87,1,2,0,0,1,0,0,0,1,70,1
4,256,71,0,2,2,2,0,1,1,0,0,10,0
3,256,98,2,2,0,2,0,1,0,2,1,10,0
4,128,97,1,2,0,2,1,2,1,0,0,20,0
0,256,96,1,0,2,0,1,2,0,2,0,20,0
4,128,95,2,2,1,2,0,2,0,2,0,10,0
4,512,53,2,1,2,2,0,2,0,0,1,10,0
1,256,53,2,2,1,1,3,1,1,2,0,10,0
1,512,79,1,1,1,0,3,2,0,0,1,40,0
1,64,51,2,1,0,2,3,0,0,1,0,10,0
4,256,78,0,0,0,0,2,1,0,2,1,25,0
2,64,92,1,2,0,2,0,0,1,1,1,10,0
4,64,85,2,1,1,0,3,1,0,2,0,10,0
2,64,70,1,2,1,2,0,1,1,0,0,10,0
2,512,70,0,0,2,2,2,2,0,0,0,10,0
1,128,97,0,0,0,1,3,0,0,0,1,55,1
3,512,70,2,2,0,0,3,1,1,0,1,10,0
0,512,53,1,1,1,2,0,0,1,2,1,10,0
1,64,50,2,3,0,1,0,1,0,0,1,10,0
1,256,75,1,3,1,1,1,1,1,1,1,10,0
3,128,100,2,0,2,0,1,1,1,2,0,10,0
0,64,51,2,1,2,0,3,0,0,1,0,10,0
4,128,58,1,3,0,1,1,1,1,0,1,10,0
4,512,94,1,1,2,0,3,0,0,0,0,55,1
1,128,67,0,2,0,0,0,0,1,0,0,40,0
0,128,97,0,0,0,0,1,2,1,2,1,35,0
1,256,97,1,2,1,2,3,0,1,1,1,10,0
2,64,91,0,2,1,0,0,1,1,0,1,20,0
1,128,90,0,2,0,0,3,1,1,0,0,25,0
1,128,60,1,1,2,1,2,1,1,0,1,10,0
4,512,74,1,3,2,1,1,1,0,2,1,10,0
4,512,75,1,2,0,1,2,0,0,2,0,10,0
4,128,85,2,0,0,0,0,2,1,0,1,60,1
2,64,91,1,1,2,0,3,0,1,1,0,10,0
4,128,84,1,3,2,1,3,1,1,0,1,10,0
0,128,87,1,2,1,1,0,0,1,2,1,10,0
3,256,52,0,0,1,2,2,2,1,0,1,10,0
0,64,90,1,2,2,2,3,2,0,1,1,10,0
0,256,84,0,3,1,2,2,2,1,2,1,10,0
4,64,99,2,3,1,0,2,2,0,1,1,10,0
3,64,89,1,2,0,0,2,2,0,1,1,10,0
3,64,71,1,2,1,1,1,0,1,0,0,10,0
3,256,57,0,1,1,2,2,2,0,2,0,10,0
2,256,64,2,3,0,0,1,2,0,2,0,10,0
4,256,94,1,3,2,2,2,1,0,2,1,10,0
3,512,56,2,2,1,2,2,2,0,1,0,10,0
2,256,68,2,0,1,0,1,0,1,2,0,10,0
1,512,89,1,2,2,2,3,1,1,1,0,10,0
1,512,91,2,2,1,1,3,0,0,2,0,10,0
2,512,66,2,3,2,1,0,1,1,0,0,10,0
2,128,50,1,1,0,0,0,2,1,1,1,15,0
4,128,94,0,2,2,2,3,0,0,0,0,10,0
4,128,78,1,0,2,1,0,1,1,0,0,25,0
1,512,62,2,0,2,2,3,0,1,0,0,10,0
3,512,97,1,2,0,1,0,1,0,0,1,30,0
1,64,78,0,0,2,1,3,2,1,1,1,10,0
3,512,90,2,0,2,2,1,0,1,2,0,10,0
3,128,91,2,2,0,0,0,0,1,1,1,10,0
4,512,55,0,0,1,0,1,0,0,0,1,55,1
0,512,54,0,0,1,0,1,2,1,0,0,30,0
0,64,83,2,2,2,2,1,2,1,2,1,10,0
2,512,60,0,3,0,2,1,1,1,0,0,10,0
4,256,58,1,1,0,2,1,0,1,1,1,10,0
3,64,87,0,1,2,0,2,1,0,1,1,10,0
0,512,89,1,3,2,2,1,1,0,1,1,10,0
3,512,90,2,2,1,0,0,2,0,1,0,10,0
0,64,58,2,3,1,1,1,0,0,0,1,10,0
0,512,57,2,1,2,0,0,2,0,2,1,10,0
0,128,93,2,1,0,0,1,0,0,1,1,45,0
4,256,89,2,1,2,0,0,1,0,0,1,45,0
1,256,52,0,1,0,2,1,2,1,1,1,10,0
3,128,62,0,2,1,0,3,2,0,2,0,10,0
4,512,68,2,1,2,1,2,0,0,0,1,10,0
4,512,83,0,1,0,1,0,1,1,1,1,10,0
4,256,81,0,2,1,1,0,2,0,2,0,10,0
4,512,98,2,3,2,1,1,1,0,0,0,10,0
4,256,65,0,2,2,1,0,2,1,0,0,10,0
2,256,85,2,1,1,1,1,2,1,1,1,10,0
3,128,67,2,0,2,0,2,2,1,0,0,10,0
4,256,63,2,2,1,2,3,1,0,0,1,10,0
3,512,79,2,2,0,2,3,1,1,1,1,10,0
2,512,51,0,3,2,1,2,1,0,1,0,10,0
2,64,62,0,1,1,0,1,1,1,0,0,30,0
3,512,76,1,0,1,1,1,1,1,1,0,10,0
0,64,66,1,2,0,1,2,1,0,1,1,10,0
1,256,80,2,2,2,1,0,1,1,0,1,10,0
0,512,64,1,2,1,1,0,0,0,1,1,10,0
0,128,69,0,0,1,2,0,1,1,2,1,10,0
0,128,54,0,2,1,2,2,1,0,0,0,10,0
4,128,56,1,2,2,0,3,0,0,0,1,10,0
2,256,67,1,0,2,0,3,0,1,2,1,10,0
0,256,60,0,2,0,1,3,1,0,1,0,10,0
2,64,81,1,0,0,2,1,1,1,1,0,10,0
3,128,99,0,3,0,1,2,1,0,1,1,10,0
1,64,76,0,0,2,2,0,0,0,0,1,50,1
3,64,75,1,3,1,2,3,2,1,1,1,10,0
3,512,86,1,0,2,0,3,2,1,1,0,10,0
4,512,94,2,1,2,0,3,2,1,0,1,15,0
1,128,77,2,2,2,2,1,2,1,0,1,10,0
3,256,99,2,3,0,0,1,2,0,1,0,10,0
3,512,51,2,2,1,1,0,1,0,2,0,10,0
1,256,69,2,2,2,2,3,2,1,0,0,10,0
1,64,53,0,0,0,2,3,1,0,2,1,10,0
3,64,62,1,1,2,2,3,0,1,2,0,10,0
1,64,73,0,0,1,1,1,0,0,0,0,30,0
3,64,97,2,2,0,2,0,2,1,2,0,10,0
3,128,87,2,0,2,0,2,0,0,1,1,10,0
4,64,89,1,3,0,1,1,1,0,2,0,10,0
0,512,97,0,1,1,2,3,2,0,1,0,10,0
3,64,94,2,2,1,1,0,2,1,0,0,10,0
2,256,78,2,0,0,1,0,1,0,1,1,10,0
0,512,85,2,3,2,0,2,1,1,0,0,10,0
0,256,51,2,1,1,0,3,1,0,2,0,10,0
0,256,90,0,0,1,0,1,2,0,0,1,60,1
4,128,67,0,0,2,2,1,0,0,1,1,10,0
3,128,98,2,2,0,2,1,0,0,0,0,30,0
4,256,57,0,3,0,0,3,0,1,2,1,10,0
3,256,64,2,1,2,0,3,0,1,2,0,10,0
4,64,90,1,0,1,2,3,2,0,1,1,10,0
4,512,66,1,1,1,0,1,1,1,1,1,10,0
2,64,72,1,3,2,1,3,0,1,0,1,10,0
4,128,51,0,2,2,1,3,2,0,1,0,10,0
1,128,55,2,2,0,1,3,2,0,0,1,10,0
2,64,78,1,2,0,2,2,0,0,1,0,10,0
4,512,76,1,1,2,0,2,1,0,2,1,10,0
0,256,86,0,1,1,1,3,1,1,2,0,10,0
1,64,98,0,0,0,2,3,2,0,1,1,10,0
1,128,83,1,3,2,0,1,1,0,0,0,30,0
1,512,67,2,3,1,0,0,2,1,2,0,10,0
2,128,91,2,3,0,1,3,1,0,0,0,10,0
4,512,59,2,1,2,0,1,0,0,2,0,10,0
4,512,87,1,2,2,0,1,1,1,1,0,10,0
0,512,93,0,3,1,1,0,0,1,1,1,10,0
0,64,66,2,0,1,1,1,0,0,1,0,10,0
1,64,62,1,1,2,0,0,2,1,2,1,10,0
0,64,97,1,2,1,2,3,0,0,1,1,10,0
2,512,91,0,3,2,2,2,2,1,1,1,10,0
4,512,76,2,2,1,1,0,0,1,1,1,10,0
1,128,51,1,0,1,0,3,0,0,0,1,35,0
0,256,83,2,3,0,1,3,0,0,1,0,10,0
2,64,80,2,3,0,2,2,1,0,0,1,10,0
2,512,72,2,2,1,2,1,1,0,0,0,10,0
0,128,56,1,1,2,0,0,0,1,2,0,10,0
4,128,87,2,2,1,1,0,2,0,1,1,10,0
0,128,82,0,0,0,1,1,0,0,2,0,35,0
1,64,61,1,2,2,2,2,2,0,1,1,10,0
0,64,94,1,2,1,1,0,0,1,0,0,10,0
2,256,61,2,3,1,1,0,0,0,2,0,10,0
0,128,68,2,1,1,1,1,2,1,0,1,10,0
4,64,58,2,1,1,0,3,2,0,1,0,10,0
3,128,59,1,1,0,2,2,1,1,2,0,10,0
0,512,66,0,1,0,1,3,2,1,1,0,10,0
4,128,99,0,2,0,0,3,0,1,2,1,10,0
4,256,89,1,3,0,1,1,2,1,1,1,10,0
2,64,88,0,3,2,1,0,1,1,0,0,10,0
4,512,90,2,1,2,2,1,0,0,0,0,35,0
4,64,59,1,2,2,0,3,0,1,2,1,10,0
4,512,61,0,1,1,1,1,0,1,1,0,10,0
4,128,64,1,1,2,2,2,2,1,1,1,10,0
1,128,80,0,3,0,0,3,0,0,0,1,50,1
1,256,64,1,3,0,1,3,0,0,2,0,10,0
2,256,77,0,1,1,2,2,2,1,1,1,10,0
0,512,53,1,2,2,1,1,0,0,1,1,10,0
4,256,85,1,1,1,1,1,2,0,0,0,35,0
0,256,50,1,3,1,0,1,2,0,1,1,10,0
0,256,93,1,3,2,2,0,1,0,0,0,10,0
2,256,83,1,2,1,0,3,0,0,2,0,10,0
4,128,96,2,1,2,1,2,2,0,1,1,10,0
4,256,66,1,1,2,2,3,1,0,1,1,10,0
3,128,88,1,0,1,1,0,2,1,0,0,25,0
0,128,87,1,1,0,1,3,0,0,0,1,55,1
0,64,93,0,2,2,1,2,1,1,1,0,10,0
1,128,100,1,3,0,2,2,2,1,0,0,10,0
3,128,82,2,0,0,1,3,1,0,0,0,25,0
1,256,70,1,2,2,2,0,0,0,2,0,10,0
1,128,75,0,2,0,1,3,2,0,0,1,10,0
1,512,95,0,0,1,0,0,0,0,1,0,35,0
2,256,85,1,1,1,2,1,2,1,0,1,25,0
2,256,54,1,0,0,1,2,1,0,1,0,10,0
1,256,82,1,2,1,0,3,0,1,1,0,10,0
3,64,50,1,1,2,2,2,1,0,0,0,10,0
0,256,55,0,3,2,0,2,2,0,1,0,10,0
3,128,86,1,0,0,1,3,2,1,2,1,10,0
4,512,51,0,2,1,0,1,0,1,2,0,10,0
2,256,54,0,1,0,1,2,0,1,1,0,10,0
0,256,75,2,2,1,1,2,2,0,2,1,10,0
0,512,90,0,1,2,2,0,1,1,0,0,25,0
4,256,100,1,1,1,1,0,2,1,0,1,25,0
4,64,96,1,0,1,1,1,1,1,0,0,25,0
1,128,62,1,3,0,2,3,0,0,1,0,10,0
2,512,61,1,1,2,2,2,1,1,0,0,10,0
2,512,54,2,2,1,1,1,2,1,0,0,10,0
3,64,51,2,1,2,1,3,1,0,1,0,10,0
1,128,53,2,3,1,2,0,0,1,2,0,10,0
1,64,76,2,2,2,2,2,1,1,0,0,10,0
1,128,99,0,1,1,0,2,2,1,1,0,10,0
1,64,59,2,1,2,0,3,2,1,2,0,10,0
2,256,62,0,0,1,0,1,1,0,2,1,10,0
2,64,93,1,3,2,2,2,2,1,2,0,10,0
1,512,51,0,1,1,2,2,0,0,0,1,10,0
3,512,75,0,3,1,2,0,1,1,2,1,10,0
0,512,64,2,1,2,0,1,1,0,2,1,10,0
0,64,95,1,2,0,1,0,1,0,2,1,10,0
3,512,59,1,3,1,1,3,2,0,0,0,10,0
1,512,71,2,2,1,1,3,1,0,1,0,10,0
2,256,89,0,3,0,2,1,1,1,2,0,10,0
0,256,74,2,2,1,1,0,1,0,1,0,10,0
4,128,64,0,1,2,1,3,1,0,2,0,10,0
4,128,62,2,2,0,2,1,0,1,2,1,10,0
3,128,57,2,2,1,2,3,2,0,0,1,10,0
1,64,70,1,1,2,2,2,0,1,2,1,10,0
0,128,70,1,3,2,2,2,1,0,2,0,10,0
1,64,71,1,2,0,2,1,2,1,1,0,10,0
0,64,95,2,0,0,0,3,1,1,0,1,40,0
3,128,82,1,0,0,2,1,0,0,1,1,35,0
3,128,94,1,2,2,1,1,1,1,1,1,10,0
4,64,76,2,2,1,1,1,0,0,1,1,10,0
1,256,89,1,2,2,0,2,0,0,1,0,10,0
4,512,99,0,3,2,2,1,2,0,0,1,10,0
1,512,71,1,1,0,1,2,1,1,2,1,10,0
4,512,79,0,0,1,1,2,1,1,0,1,10,0
2,256,58,1,0,2,2,3,1,0,2,1,10,0
2,64,94,2,3,0,0,1,2,1,2,1,10,0
2,128,84,2,2,0,2,3,0,1,1,0,10,0
2,64,67,1,2,1,2,2,2,0,2,1,10,0
0,64,91,0,1,1,2,1,2,1,0,1,25,0
2,128,54,1,1,0,2,2,0,1,2,1,10,0
3,256,76,2,0,1,2,1,1,0,0,1,20,0
3,512,55,1,1,1,0,1,0,0,0,0,55,1
0,512,81,2,0,2,1,0,0,1,0,1,25,0
2,64,57,0,3,1,2,3,0,1,2,1,10,0
2,256,88,0,2,0,1,0,1,1,1,0,10,0
2,512,70,2,2,1,1,1,0,0,0,0,10,0
4,256,67,0,0,2,2,0,2,1,1,1,10,0
1,128,63,2,2,1,1,2,0,1,0,0,10,0
4,64,64,2,3,2,2,1,0,1,2,0,10,0
1,64,91,2,1,1,2,1,2,0,0,0,20,0
2,256,75,1,3,1,2,1,1,1,2,0,10,0
2,512,93,0,2,0,0,0,2,1,2,0,10,0
4,256,81,1,3,0,2,3,1,0,2,1,10,0
4,128,88,1,2,1,2,3,1,1,2,0,10,0
1,512,77,0,0,1,1,3,1,1,1,0,10,0
3,512,88,1,1,2,0,0,1,0,2,0,20,0
1,256,92,2,1,2,1,2,2,1,0,1,10,0
4,128,81,1,2,0,1,0,1,1,1,0,10,0
4,512,62,2,2,1,2,3,2,0,1,1,10,0
0,64,64,0,1,1,0,0,0,1,1,0,10,0
4,128,67,1,3,2,0,2,2,1,1,1,10,0
0,512,88,0,3,1,2,1,0,1,0,1,10,0
3,256,55,2,3,1,0,1,2,1,2,1,10,0
1,512,60,1,1,1,2,3,0,1,0,0,10,0
1,64,81,2,0,2,0,3,2,1,2,1,10,0
0,128,89,2,2,2,0,2,2,0,1,1,10,0
1,512,69,2,2,2,2,0,2,0,1,1,10,0
4,64,82,0,1,1,0,2,2,0,1,0,10,0
2,512,89,0,0,2,0,2,0,0,1,1,15,0
0,512,57,0,1,0,0,1,1,1,2,0,15,0
1,128,100,1,3,0,1,0,2,0,1,1,10,0
0,256,84,2,3,2,2,1,0,0,2,0,10,0
0,256,54,0,2,2,1,1,2,0,1,0,10,0
2,64,84,2,2,1,0,2,1,0,0,1,10,0
4,64,96,0,2,2,0,1,0,1,1,0,10,0
0,64,63,2,2,2,1,3,0,1,2,1,10,0
1,128,70,0,3,0,0,3,0,1,2,0,10,0
3,256,96,0,3,0,0,1,2,0,0,0,55,1
0,64,73,0,0,0,2,1,2,0,2,1,10,0
0,64,66,0,2,0,0,0,1,0,0,0,35,0
2,512,67,2,1,2,2,3,1,0,1,0,10,0
4,512,83,0,0,0,2,0,2,1,1,0,10,0
3,64,61,0,0,1,1,1,2,1,1,0,10,0
1,512,65,0,3,1,1,3,0,0,2,0,10,0
3,512,53,2,2,2,0,2,2,1,1,0,10,0
1,512,74,0,0,1,1,2,0,0,1,1,10,0
4,128,83,2,2,0,2,1,1,0,1,1,10,0
1,64,77,1,3,0,1,0,2,1,1,1,10,0
2,64,95,2,0,1,2,2,1,1,1,1,10,0
2,512,60,1,0,2,1,2,2,0,2,0,10,0
2,128,62,0,1,0,0,3,2,0,2,1,10,0
2,512,80,0,3,0,1,0,0,1,2,0,10,0
3,128,74,2,1,1,0,0,2,1,2,1,10,0
4,64,88,0,3,2,1,2,1,0,1,0,10,0
1,512,59,0,1,2,2,1,2,0,2,0,10,0
1,64,73,2,3,1,1,2,1,1,0,1,10,0
2,128,50,0,3,0,1,0,2,1,1,0,10,0
2,256,74,1,0,1,2,3,1,0,1,0,10,0
0,128,77,1,1,1,2,0,1,1,0,1,25,0
4,256,85,0,1,1,1,3,1,0,2,0,10,0
3,64,67,0,1,0,2,3,2,1,0,0,10,0
1,64,55,1,0,0,2,3,0,0,2,1,10,0
0,512,51,0,2,1,1,0,1,1,0,0,10,0
0,256,52,1,3,2,0,0,1,0,1,1,10,0
1,128,95,2,1,1,1,1,0,1,2,0,10,0
3,64,57,1,3,0,1,2,1,0,2,0,10,0
0,256,80,0,0,2,0,0,1,1,2,1,10,0
0,128,97,0,3,2,1,3,2,1,1,1,10,0
4,256,68,1,0,0,1,0,0,1,2,1,10,0
3,128,99,1,2,0,2,0,1,1,0,0,20,0
0,128,55,0,1,1,1,2,2,1,2,0,10,0
3,128,63,0,0,0,0,0,2,1,2,1,15,0
1,128,52,0,3,2,0,3,2,0,1,0,10,0
2,256,97,2,0,1,2,2,2,0,0,1,10,0
0,256,50,2,0,1,1,1,0,0,0,1,15,0
4,512,93,1,2,2,1,3,0,1,0,1,10,0
1,256,79,1,1,0,1,3,2,0,2,0,10,0
3,256,95,2,0,1,1,0,0,1,2,1,10,0
1,512,68,2,0,2,0,1,2,0,1,0,10,0
0,256,68,1,3,2,0,2,1,0,1,0,10,0
3,128,58,2,0,2,2,1,1,1,2,0,10,0
2,64,56,1,0,0,1,0,2,1,0,1,30,0
1,64,95,0,1,0,0,1,1,1,0,0,75,2
0,512,86,1,1,0,1,3,2,1,2,0,10,0
4,256,99,2,3,0,0,3,1,1,0,0,10,0
3,256,90,2,0,2,0,1,1,1,0,1,35,0
1,512,56,2,0,1,2,1,0,0,2,0,10,0
1,64,58,1,0,2,1,3,2,1,1,1,10,0
2,128,53,2,2,1,2,1,0,1,2,1,10,0
2,256,74,1,2,1,2,3,2,0,1,1,10,0
4,512,98,0,3,1,2,1,1,0,0,0,10,0
4,128,61,0,2,0,2,2,2,0,1,1,10,0
0,512,55,2,3,2,2,2,2,0,1,0,10,0
0,512,67,1,0,1,2,0,2,0,2,0,10,0
4,512,89,1,2,2,2,3,2,0,0,1,10,0
4,64,70,2,1,0,1,2,1,0,0,0,10,0
3,64,64,1,2,1,2,3,1,0,0,0,10,0
2,512,52,2,0,0,1,2,0,0,1,1,10,0
0,256,51,2,1,0,1,0,2,1,1,0,10,0
2,128,90,0,3,2,0,3,0,1,2,0,10,0
2,256,89,2,0,1,2,2,1,1,0,1,10,0
4,64,53,1,1,0,1,3,1,1,0,0,10,0
3,128,81,2,2,2,0,0,2,0,1,0,10,0
1,512,51,0,3,1,0,0,2,0,1,1,10,0
3,256,95,0,2,1,2,2,0,0,1,1,10,0
3,256,78,1,1,0,2,1,1,0,0,1,60,1
2,512,51,2,1,0,2,0,0,1,0,1,30,0
3,256,83,1,0,0,2,1,1,0,2,0,20,0
0,64,76,1,3,0,1,0,1,1,2,0,10,0
2,512,88,2,3,1,1,2,0,1,0,0,10,0
0,256,93,0,1,0,2,1,1,1,2,1,10,0
1,512,87,1,0,0,2,3,1,1,1,1,10,0
2,128,67,1,1,0,1,0,0,1,2,0,10,0
1,512,85,0,1,1,2,2,1,1,1,1,10,0
2,256,68,2,3,2,0,3,0,1,2,1,10,0
4,64,76,2,2,2,1,1,2,0,0,1,10,0
3,512,94,2,2,1,0,2,1,0,1,0,10,0
4,512,69,0,3,2,0,3,0,1,2,0,10,0
1,256,70,1,0,1,0,2,1,0,0,1,20,0
3,64,72,0,3,0,0,1,1,0,1,0,10,0
2,64,79,1,0,2,2,3,0,1,1,1,10,0
3,128,74,1,3,1,2,0,2,1,0,1,10,0
0,128,80,2,0,1,2,0,0,1,0,0,25,0
3,256,76,2,1,0,2,2,1,1,1,1,10,0
0,64,83,2,1,1,1,0,2,1,0,0,10,0
3,64,57,0,0,2,2,1,2,0,2,1,10,0
0,128,68,2,3,0,1,1,1,1,2,1,10,0
1,128,90,0,1,1,0,3,0,0,1,0,15,0
4,256,75,2,3,0,1,3,0,0,1,1,10,0
2,64,77,2,2,1,2,3,1,1,2,1,10,0
3,512,53,2,1,2,0,2,0,1,0,1,10,0
4,128,80,0,3,2,0,2,0,0,0,0,25,0
2,256,65,1,3,0,2,1,0,0,1,1,10,0
2,64,100,0,2,1,0,1,2,0,0,0,30,0
0,64,59,0,3,0,0,2,2,1,1,1,10,0
1,128,87,0,0,0,0,3,0,1,0,0,70,1
1,256,97,1,1,2,1,2,1,0,0,1,15,0
4,512,59,0,0,0,0,3,1,1,0,1,35,0
1,128,94,2,2,1,0,1,1,1,2,1,10,0
3,256,58,1,0,2,1,3,1,0,1,0,10,0
1,64,88,0,3,1,2,2,0,0,0,1,10,0
4,512,85,0,2,0,1,0,0,1,0,1,35,0
1,256,100,1,2,2,1,1,1,1,2,0,10,0
3,512,85,0,0,1,2,1,0,1,2,1,10,0
0,256,68,1,2,1,2,2,1,1,2,1,10,0
4,256,68,2,0,0,1,2,1,0,1,0,10,0
0,256,61,0,0,1,0,1,2,0,2,0,10,0
0,256,62,0,0,0,2,2,1,1,2,1,10,0
0,512,74,2,2,0,0,3,2,0,0,1,10,0
2,128,85,0,2,0,2,3,1,1,0,1,10,0
2,512,74,0,1,0,0,3,0,0,2,1,20,0
0,256,77,1,0,2,1,0,2,1,0,1,25,0
4,512,91,0,0,1,1,2,0,0,0,1,30,0
3,512,88,2,0,1,1,3,1,0,2,0,10,0
3,512,79,0,0,2,1,1,2,0,2,1,10,0
1,256,54,1,0,0,2,3,1,0,2,1,10,0
4,512,66,2,0,0,1,3,1,0,2,0,10,0
2,64,67,2,0,0,0,2,0,0,2,0,10,0
0,256,92,2,1,0,1,1,2,1,0,1,35,0
1,512,96,2,1,2,1,0,0,1,1,0,10,0
3,64,70,1,3,1,1,1,0,0,0,0,10,0
2,512,71,1,0,0,1,3,2,0,2,0,10,0
2,128,88,1,0,0,2,0,0,1,1,0,25,0
0,512,99,1,1,0,2,0,1,0,1,0,20,0
3,512,55,0,1,1,2,0,2,0,1,0,10,0
4,128,99,1,0,1,0,0,2,1,0,0,50,1
2,256,65,0,0,2,0,0,2,0,2,0,10,0
0,128,51,2,1,1,1,2,2,0,0,1,10,0
4,256,100,0,1,1,0,3,2,0,1,0,10,0
3,128,50,0,3,0,0,0,2,1,0,0,25,0
2,512,79,0,3,1,0,3,1,0,2,1,10,0
4,512,92,1,0,0,0,2,2,1,0,1,55,1
4,256,86,1,1,2,2,2,0,0,1,0,10,0
4,256,97,2,3,0,2,2,0,1,1,1,10,0
2,64,72,1,0,2,0,1,0,0,0,1,55,1
2,64,50,0,3,1,0,1,2,1,2,0,10,0
1,512,68,1,3,2,2,0,0,1,2,0,10,0
3,512,95,1,3,0,1,2,1,1,2,1,10,0
0,64,52,0,2,1,2,1,0,1,0,0,10,0
4,64,51,2,0,1,0,2,2,0,1,1,10,0
1,256,86,1,3,0,0,1,1,1,0,0,45,0
0,128,66,2,0,1,0,2,1,1,1,0,10,0
1,256,77,0,0,0,2,1,1,1,0,0,50,1
2,64,67,1,1,2,0,3,0,0,1,1,10,0
4,512,82,2,0,2,2,0,0,0,2,0,10,0
0,64,64,2,3,1,1,0,2,0,0,1,10,0
0,512,71,0,0,0,0,3,1,1,2,1,10,0
0,512,90,1,1,0,0,0,2,1,0,1,75,2
0,512,76,2,2,2,1,2,2,1,2,0,10,0
0,512,86,2,2,0,2,0,2,1,1,1,10,0
1,128,81,2,1,1,0,0,1,0,1,0,10,0
4,64,94,2,3,1,0,1,1,0,1,0,10,0
2,256,68,2,3,2,0,1,2,0,1,1,10,0
2,512,77,2,3,0,0,3,1,0,0,1,20,0
2,512,77,2,0,1,1,1,0,1,1,0,10,0
2,256,59,2,2,1,2,3,1,0,2,1,10,0
1,256,69,2,3,1,1,0,0,1,2,1,10,0
3,512,74,2,2,0,2,1,1,1,0,0,10,0
4,256,70,1,1,2,1,1,2,0,0,1,15,0
0,256,63,0,2,2,1,0,2,0,1,0,10,0
3,128,71,0,3,1,2,1,0,0,0,0,10,0
2,256,75,0,2,2,0,2,0,1,1,0,10,0
3,64,93,2,1,1,0,1,1,0,0,0,45,0
4,64,60,0,2,1,1,2,0,0,1,0,10,0
0,64,56,2,0,0,1,3,2,1,2,0,10,0
0,512,66,1,1,1,1,1,1,1,1,0,10,0
4,64,67,0,0,1,0,1,0,0,2,0,15,0
4,128,56,1,0,0,2,2,2,0,2,0,10,0
2,64,69,1,3,0,0,0,2,1,0,0,25,0
0,512,87,2,3,2,1,3,1,0,2,1,10,0
3,128,60,0,1,0,0,3,1,1,1,1,10,0
1,64,93,1,3,1,0,2,1,1,0,1,10,0
1,128,65,0,2,0,0,0,1,1,0,0,25,0
4,128,100,1,1,0,2,1,0,1,1,0,25,0
2,512,76,1,3,2,1,0,1,1,0,1,10,0
1,512,100,2,3,0,0,0,0,0,1,0,15,0
0,128,60,0,2,1,0,2,2,0,2,0,10,0
4,64,65,2,0,1,1,0,1,1,0,1,10,0
3,512,72,2,2,1,0,0,1,1,2,0,10,0
4,128,61,2,0,0,0,2,1,0,0,1,30,0
3,256,89,2,3,0,0,0,1,0,1,1,10,0
4,256,52,2,0,1,0,0,1,1,1,1,10,0
4,512,51,1,0,0,1,3,1,1,1,0,10,0
4,64,87,0,3,2,0,2,1,1,1,0,10,0
3,256,97,0,1,2,2,2,0,1,0,1,20,0
3,256,73,2,2,2,0,2,1,0,2,1,10,0
4,256,78,0,3,2,2,0,1,0,2,0,10,0
1,64,96,1,2,1,1,3,1,0,0,1,10,0
2,64,95,2,2,0,0,3,0,1,0,1,25,0
2,512,83,1,0,2,2,1,1,0,2,0,10,0
2,512,69,1,3,1,2,2,1,1,2,0,10,0
3,256,67,2,1,2,0,3,2,1,0,1,10,0
3,64,63,1,2,0,0,3,1,0,0,0,15,0
1,128,67,2,2,2,1,3,2,1,0,0,10,0
2,256,51,1,1,2,1,2,2,1,0,1,10,0
2,512,50,0,2,2,0,0,1,0,0,1,10,0
4,64,69,0,3,2,1,1,1,1,2,0,10,0
3,512,83,0,1,0,1,1,1,1,2,0,10,0
2,512,90,2,3,1,1,0,2,0,1,0,10,0
